athlete_id,rank,name,country,round,round_score,round_rank,ascent,ascent_top,ascent_top_tries,ascent_zone,ascent_zone_tries,sex,event_id,starting_group,event,location
11856,53,VERMA Aman,IND,qualification,0T1z 0 10,53,4,FALSE,9,FALSE,9,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
11856,53,VERMA Aman,IND,qualification,0T1z 0 10,53,5,FALSE,8,FALSE,8,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
15082,59,ALHADDAD Taher,KSA,qualification,0T0z 0 0,59,1,FALSE,8,FALSE,8,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
15082,59,ALHADDAD Taher,KSA,qualification,0T0z 0 0,59,2,FALSE,4,FALSE,4,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
15082,59,ALHADDAD Taher,KSA,qualification,0T0z 0 0,59,3,FALSE,13,FALSE,13,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
15082,59,ALHADDAD Taher,KSA,qualification,0T0z 0 0,59,4,FALSE,5,FALSE,5,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
15082,59,ALHADDAD Taher,KSA,qualification,0T0z 0 0,59,5,FALSE,7,FALSE,7,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
13067,59,MAIKOTOV Azat,KAZ,qualification,0T0z 0 0,59,1,FALSE,11,FALSE,11,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
13067,59,MAIKOTOV Azat,KAZ,qualification,0T0z 0 0,59,2,FALSE,5,FALSE,5,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
13067,59,MAIKOTOV Azat,KAZ,qualification,0T0z 0 0,59,3,FALSE,19,FALSE,19,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
13067,59,MAIKOTOV Azat,KAZ,qualification,0T0z 0 0,59,4,FALSE,7,FALSE,7,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
13067,59,MAIKOTOV Azat,KAZ,qualification,0T0z 0 0,59,5,FALSE,10,FALSE,10,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16386,59,NAZRILAZDIN Muhammad Akif Nukman,MAS,qualification,0T0z 0 0,59,1,FALSE,10,FALSE,10,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16386,59,NAZRILAZDIN Muhammad Akif Nukman,MAS,qualification,0T0z 0 0,59,2,FALSE,5,FALSE,5,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16386,59,NAZRILAZDIN Muhammad Akif Nukman,MAS,qualification,0T0z 0 0,59,3,FALSE,16,FALSE,16,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16386,59,NAZRILAZDIN Muhammad Akif Nukman,MAS,qualification,0T0z 0 0,59,4,FALSE,7,FALSE,7,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16386,59,NAZRILAZDIN Muhammad Akif Nukman,MAS,qualification,0T0z 0 0,59,5,FALSE,6,FALSE,6,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
4248,59,SOFOKLEOUS Christos,CYP,qualification,0T0z 0 0,59,1,FALSE,7,FALSE,7,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
4248,59,SOFOKLEOUS Christos,CYP,qualification,0T0z 0 0,59,2,FALSE,6,FALSE,6,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
4248,59,SOFOKLEOUS Christos,CYP,qualification,0T0z 0 0,59,3,FALSE,17,FALSE,17,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
4248,59,SOFOKLEOUS Christos,CYP,qualification,0T0z 0 0,59,4,FALSE,10,FALSE,10,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
4248,59,SOFOKLEOUS Christos,CYP,qualification,0T0z 0 0,59,5,FALSE,7,FALSE,7,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16408,59,VICENTE Donovan,GUM,qualification,0T0z 0 0,59,1,FALSE,10,FALSE,10,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16408,59,VICENTE Donovan,GUM,qualification,0T0z 0 0,59,2,FALSE,9,FALSE,9,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16408,59,VICENTE Donovan,GUM,qualification,0T0z 0 0,59,3,FALSE,14,FALSE,14,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16408,59,VICENTE Donovan,GUM,qualification,0T0z 0 0,59,4,FALSE,9,FALSE,9,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
16408,59,VICENTE Donovan,GUM,qualification,0T0z 0 0,59,5,FALSE,8,FALSE,8,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
1758,NA,Hanna Benjamin,USA,qualification,DNS,NA,1,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
1758,NA,Hanna Benjamin,USA,qualification,DNS,NA,2,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
1758,NA,Hanna Benjamin,USA,qualification,DNS,NA,3,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
1758,NA,Hanna Benjamin,USA,qualification,DNS,NA,4,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
1758,NA,Hanna Benjamin,USA,qualification,DNS,NA,5,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
2068,NA,SHIN Joonha,KOR,qualification,DNS,NA,1,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
2068,NA,SHIN Joonha,KOR,qualification,DNS,NA,2,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
2068,NA,SHIN Joonha,KOR,qualification,DNS,NA,3,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
2068,NA,SHIN Joonha,KOR,qualification,DNS,NA,4,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
2068,NA,SHIN Joonha,KOR,qualification,DNS,NA,5,FALSE,NA,FALSE,NA,M,1361,NA,IFSC World Cup Seoul 2024,Seoul
1147,1,Garnbret Janja,SLO,qualification,5T5z 5 5,1,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,qualification,5T5z 5 5,1,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,qualification,5T5z 5 5,1,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,qualification,5T5z 5 5,1,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,qualification,5T5z 5 5,1,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,semi-final,3T4z 7 8,1,1,TRUE,5,TRUE,5,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,semi-final,3T4z 7 8,1,2,FALSE,4,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,semi-final,3T4z 7 8,1,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,semi-final,3T4z 7 8,1,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,final,4T4z 5 5,1,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,final,4T4z 5 5,1,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,final,4T4z 5 5,1,3,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1147,1,Garnbret Janja,SLO,final,4T4z 5 5,1,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,qualification,4T5z 11 7,15,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,qualification,4T5z 11 7,15,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,qualification,4T5z 11 7,15,3,FALSE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,qualification,4T5z 11 7,15,4,TRUE,6,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,qualification,4T5z 11 7,15,5,TRUE,3,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,semi-final,1T3z 1 3,6,1,FALSE,9,FALSE,9,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,semi-final,1T3z 1 3,6,2,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,semi-final,1T3z 1 3,6,3,FALSE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,semi-final,1T3z 1 3,6,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,final,2T3z 10 13,2,1,TRUE,6,TRUE,6,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,final,2T3z 10 13,2,2,TRUE,4,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,final,2T3z 10 13,2,3,FALSE,8,TRUE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
947,2,Moroni Camilla,ITA,final,2T3z 10 13,2,4,FALSE,3,FALSE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,qualification,5T5z 8 7,7,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,qualification,5T5z 8 7,7,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,qualification,5T5z 8 7,7,3,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,qualification,5T5z 8 7,7,4,TRUE,3,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,qualification,5T5z 8 7,7,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,semi-final,1T4z 4 10,5,1,TRUE,4,TRUE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,semi-final,1T4z 4 10,5,2,FALSE,4,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,semi-final,1T4z 4 10,5,3,FALSE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,semi-final,1T4z 4 10,5,4,FALSE,3,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,final,2T2z 2 2,3,1,FALSE,11,FALSE,11,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,final,2T2z 2 2,3,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,final,2T2z 2 2,3,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
13596,3,LUO ZHILU,CHN,final,2T2z 2 2,3,4,FALSE,5,FALSE,5,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,qualification,5T5z 9 9,11,1,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,qualification,5T5z 9 9,11,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,qualification,5T5z 9 9,11,3,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,qualification,5T5z 9 9,11,4,TRUE,3,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,qualification,5T5z 9 9,11,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,semi-final,2T4z 5 5,2,1,TRUE,3,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,semi-final,2T4z 5 5,2,2,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,semi-final,2T4z 5 5,2,3,FALSE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,semi-final,2T4z 5 5,2,4,TRUE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,final,1T3z 5 15,4,1,TRUE,5,TRUE,5,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,final,1T3z 5 15,4,2,FALSE,4,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,final,1T3z 5 15,4,3,FALSE,7,TRUE,7,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
620,4,Avezou Zélia,FRA,final,1T3z 5 15,4,4,FALSE,3,FALSE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,qualification,4T5z 7 10,4,1,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,qualification,4T5z 7 10,4,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,qualification,4T5z 7 10,4,3,FALSE,4,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,qualification,4T5z 7 10,4,4,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,qualification,4T5z 7 10,4,5,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,semi-final,1T4z 4 7,4,1,TRUE,4,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,semi-final,1T4z 4 7,4,2,FALSE,3,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,semi-final,1T4z 4 7,4,3,FALSE,4,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,semi-final,1T4z 4 7,4,4,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,final,1T2z 1 6,5,1,FALSE,8,FALSE,8,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,final,1T2z 1 6,5,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,final,1T2z 1 6,5,3,FALSE,5,TRUE,5,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
11468,5,Mcneice Erin,GBR,final,1T2z 1 6,5,4,FALSE,4,FALSE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,qualification,3T4z 3 4,11,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,qualification,3T4z 3 4,11,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,qualification,3T4z 3 4,11,3,FALSE,7,FALSE,7,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,qualification,3T4z 3 4,11,4,FALSE,6,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,qualification,3T4z 3 4,11,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,semi-final,2T3z 8 12,3,1,TRUE,7,TRUE,7,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,semi-final,2T3z 8 12,3,2,FALSE,4,TRUE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,semi-final,2T3z 8 12,3,3,FALSE,6,FALSE,6,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,semi-final,2T3z 8 12,3,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,final,1T2z 2 4,6,1,FALSE,7,FALSE,7,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,final,1T2z 2 4,6,2,TRUE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,final,1T2z 2 4,6,3,FALSE,3,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
12297,6,Matsufuji Anon,JPN,final,1T2z 2 4,6,4,FALSE,4,FALSE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,qualification,5T5z 9 6,9,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,qualification,5T5z 9 6,9,2,TRUE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,qualification,5T5z 9 6,9,3,TRUE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,qualification,5T5z 9 6,9,4,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,qualification,5T5z 9 6,9,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,semi-final,1T2z 1 2,7,1,FALSE,7,FALSE,7,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,semi-final,1T2z 1 2,7,2,FALSE,6,FALSE,6,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,semi-final,1T2z 1 2,7,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
1629,7,Richardson Madison,CAN,semi-final,1T2z 1 2,7,4,FALSE,4,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,qualification,3T4z 6 6,19,1,TRUE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,qualification,3T4z 6 6,19,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,qualification,3T4z 6 6,19,3,FALSE,8,FALSE,8,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,qualification,3T4z 6 6,19,4,FALSE,5,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,qualification,3T4z 6 6,19,5,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,semi-final,1T2z 2 3,8,1,FALSE,7,FALSE,7,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,semi-final,1T2z 2 3,8,2,FALSE,5,FALSE,5,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,semi-final,1T2z 2 3,8,3,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
316,8,Caulier Chloe,BEL,semi-final,1T2z 2 3,8,4,FALSE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,qualification,4T4z 5 5,17,1,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,qualification,4T4z 5 5,17,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,qualification,4T4z 5 5,17,3,FALSE,4,FALSE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,qualification,4T4z 5 5,17,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,qualification,4T4z 5 5,17,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,semi-final,1T2z 4 6,9,1,TRUE,4,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,semi-final,1T2z 4 6,9,2,FALSE,6,FALSE,6,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,semi-final,1T2z 4 6,9,3,FALSE,4,FALSE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
3840,9,Gejo Stasa,SRB,semi-final,1T2z 4 6,9,4,FALSE,7,TRUE,5,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,qualification,5T5z 5 5,1,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,qualification,5T5z 5 5,1,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,qualification,5T5z 5 5,1,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,qualification,5T5z 5 5,1,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,qualification,5T5z 5 5,1,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,semi-final,0T4z 0 7,10,1,FALSE,4,TRUE,3,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,semi-final,0T4z 0 7,10,2,FALSE,3,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,semi-final,0T4z 0 7,10,3,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2501,10,Mackenzie Oceania,AUS,semi-final,0T4z 0 7,10,4,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,qualification,5T5z 7 6,5,1,TRUE,2,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,qualification,5T5z 7 6,5,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,qualification,5T5z 7 6,5,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,qualification,5T5z 7 6,5,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,qualification,5T5z 7 6,5,5,TRUE,2,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,semi-final,0T4z 0 12,11,1,FALSE,8,TRUE,8,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,semi-final,0T4z 0 12,11,2,FALSE,4,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,semi-final,0T4z 0 12,11,3,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2357,11,ITO Futaba,JPN,semi-final,0T4z 0 12,11,4,FALSE,4,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,qualification,3T5z 5 9,7,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,qualification,3T5z 5 9,7,2,TRUE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,qualification,3T5z 5 9,7,3,FALSE,5,TRUE,4,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,qualification,3T5z 5 9,7,4,FALSE,6,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,qualification,3T5z 5 9,7,5,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,semi-final,0T4z 0 12,11,1,FALSE,8,TRUE,8,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,semi-final,0T4z 0 12,11,2,FALSE,6,TRUE,2,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,semi-final,0T4z 0 12,11,3,FALSE,3,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2327,11,Nakamura Mao,JPN,semi-final,0T4z 0 12,11,4,FALSE,4,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2294,13,Nonaka Miho,JPN,qualification,5T5z 5 5,1,1,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2294,13,Nonaka Miho,JPN,qualification,5T5z 5 5,1,2,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2294,13,Nonaka Miho,JPN,qualification,5T5z 5 5,1,3,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
2294,13,Nonaka Miho,JPN,qualification,5T5z 5 5,1,4,TRUE,1,TRUE,1,W,1353,NA,IFSC World Cup Keqiao 2024,Keqiao
